location,parameter,value,unit,date,latitude,longitude
Anna Nagar (Urban),pm10,76.52618315551507,µg/m³,2025-10-22 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,44.21386929404526,µg/m³,2025-10-22 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,6.19281358341759,µg/m³,2025-10-22 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,50.65589868845745,µg/m³,2025-10-22 05:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.7790058646520104,mg/m³,2025-10-22 05:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,89.5994473984458,µg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,135.57489654580405,µg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,34.52129096999549,µg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,9.44045030037924,µg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,54.277459480761564,µg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.2456943545390448,mg/m³,2025-10-22 05:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,64.4267250532482,µg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,42.50697003624336,µg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,45.99464135003965,µg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,5.265606152980855,µg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,77.33610126352711,µg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.777628156325321,mg/m³,2025-10-22 06:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,39.68520744378114,µg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,126.61965757941768,µg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,23.35482372202432,µg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,24.964685725598308,µg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,38.830670630953264,µg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Adyar (Urban),co,2.4583233051488262,mg/m³,2025-10-22 06:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,38.94953733242849,µg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,133.85815935527796,µg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,31.91515008465973,µg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,19.855944415360675,µg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,20.990392242256625,µg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.21296002890535073,mg/m³,2025-10-22 06:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,64.23882859069789,µg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,76.47278537459523,µg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,31.888706810265845,µg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,28.6802275616544,µg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,29.5010176900314,µg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.9069979823846264,mg/m³,2025-10-22 06:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,64.54459417970506,µg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,122.85230831523569,µg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,41.04615060524102,µg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,5.820591479844052,µg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,27.095382498554542,µg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,3.0434007183145813,mg/m³,2025-10-22 07:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,30.368312376120993,µg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,186.73808383902482,µg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,56.82415612909868,µg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,19.672926405752428,µg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,36.622376792668916,µg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Adyar (Urban),co,3.614356059643371,mg/m³,2025-10-22 07:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,61.88126382621532,µg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,109.29115280021925,µg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,71.73235447042735,µg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,26.374912781600653,µg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,68.3898072898838,µg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,3.3378989745097343,mg/m³,2025-10-22 07:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,121.37045127507562,µg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,93.74124587404438,µg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,82.41865438335348,µg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,15.462360461934454,µg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,58.83958377048678,µg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.1857259587541673,mg/m³,2025-10-22 07:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,92.75621166317227,µg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,218.92412500112079,µg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,49.382300716011585,µg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,25.6391459996075,µg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,20.782659074682723,µg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,3.2750011742483274,mg/m³,2025-10-22 08:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,125.70949275770528,µg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,131.1424273239191,µg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,22.831375587638036,µg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,24.7977181879687,µg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,77.14751010283577,µg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.7975659658923783,mg/m³,2025-10-22 08:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,77.15695736378018,µg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,216.94482700050622,µg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,70.56692746125815,µg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,21.054205334507856,µg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,36.09686338820491,µg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,3.502463760607819,mg/m³,2025-10-22 08:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,83.29746032673256,µg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,148.24432045427397,µg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,80.20976962423174,µg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,18.059140365112427,µg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,76.74855925478755,µg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Velachery (Urban),co,1.9534866241430464,mg/m³,2025-10-22 08:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,119.0523979178063,µg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,186.45013414042444,µg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,26.733251181981224,µg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,21.229515904402625,µg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,19.21646673749903,µg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,3.6776933978137496,mg/m³,2025-10-22 09:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,96.44990661390061,µg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,161.79059454420803,µg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,48.14586761070191,µg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,12.73576374150918,µg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,79.18255773558326,µg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Adyar (Urban),co,3.233906624507421,mg/m³,2025-10-22 09:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,89.54674274037713,µg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,118.42006912740058,µg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,83.1991582522259,µg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,16.285774751378845,µg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,70.63884345968299,µg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.771682067927195,mg/m³,2025-10-22 09:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,81.29194499596662,µg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,214.1025787549365,µg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,87.79517451958898,µg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,8.2661367486816,µg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,37.27410809751309,µg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.6625939128567785,mg/m³,2025-10-22 09:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,122.942008641321,µg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,103.85326548270422,µg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,79.76633413682583,µg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,6.608897469188861,µg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,19.403887141771897,µg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.4775461027415124,mg/m³,2025-10-22 10:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,121.98873363821028,µg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,142.40157955151753,µg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,31.027425010705464,µg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,11.29403215099071,µg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,61.28257373724664,µg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Adyar (Urban),co,2.3984467135802277,mg/m³,2025-10-22 10:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,53.724388199774815,µg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,75.91717100710225,µg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,74.23520888420023,µg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,17.06169734853733,µg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,66.0796827851104,µg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,0.7435504150254515,mg/m³,2025-10-22 10:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,82.72106770732034,µg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,159.63502330087567,µg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,80.13859320627192,µg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,23.230285698449205,µg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,29.328013065608292,µg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.757616795030001,mg/m³,2025-10-22 10:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,96.03080245771282,µg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,109.79195665112186,µg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,39.35073625369171,µg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,28.805426254630575,µg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,36.1534425530763,µg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.5044953402840877,mg/m³,2025-10-22 11:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,96.48555140337906,µg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,124.4748172321575,µg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,21.062341515860147,µg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,28.626073372929767,µg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,67.8816714466873,µg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.582296942228887,mg/m³,2025-10-22 11:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,30.084780058277182,µg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,49.17771019895454,µg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,16.193673686688015,µg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,23.004733707689905,µg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,44.82838798568664,µg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,2.071750939547644,mg/m³,2025-10-22 11:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,77.43925893503302,µg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,117.15172444044165,µg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,52.82170326116477,µg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,17.376419284939974,µg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,55.74910762021088,µg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.4466433677655957,mg/m³,2025-10-22 11:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,42.732517695242045,µg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,76.52725264258733,µg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,24.842880577513675,µg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,27.677511561298104,µg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,40.09615650817682,µg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,1.1373601315499446,mg/m³,2025-10-22 12:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,55.1859121032919,µg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,59.229108504675,µg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,24.118893041890402,µg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,27.395010696616378,µg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,10.32913981697085,µg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Adyar (Urban),co,0.9367513396869594,mg/m³,2025-10-22 12:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,98.41972079862066,µg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,146.7261076416139,µg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,36.10064829995992,µg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,17.7891494266811,µg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,10.153619807503308,µg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.4029986721533805,mg/m³,2025-10-22 12:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,57.418386844240146,µg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,109.53060067173207,µg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,15.400282478828817,µg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,13.73278155399793,µg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,52.302550440610354,µg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Velachery (Urban),co,2.0515716657014447,mg/m³,2025-10-22 12:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,65.8456657685661,µg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,98.27122159542114,µg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,14.990946087675063,µg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,6.577008567537064,µg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),o3,57.7800094415792,µg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Manali (Urban),co,2.492812425290125,mg/m³,2025-10-22 13:30:40.011691,13.232700000000001,80.3207
Adyar (Urban),pm25,26.006307047830113,µg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Adyar (Urban),pm10,100.07099229726211,µg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Adyar (Urban),no2,35.35133139691851,µg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Adyar (Urban),so2,10.944477307141277,µg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Adyar (Urban),o3,10.396821646128675,µg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Adyar (Urban),co,1.8106051943026082,mg/m³,2025-10-22 13:30:40.011691,13.1027,80.2907
Anna Nagar (Urban),pm25,60.23420624605728,µg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),pm10,132.96843952080175,µg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),no2,29.197860890442715,µg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),so2,19.93311959488183,µg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),o3,72.14980540889374,µg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Anna Nagar (Urban),co,1.4364573541451435,mg/m³,2025-10-22 13:30:40.011691,13.062700000000001,80.25070000000001
Velachery (Urban),pm25,91.34510078147676,µg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Velachery (Urban),pm10,57.09515720178078,µg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Velachery (Urban),no2,22.998450753633417,µg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Velachery (Urban),so2,27.95223230304957,µg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Velachery (Urban),o3,52.01664448132128,µg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Velachery (Urban),co,0.2220585190548495,mg/m³,2025-10-22 13:30:40.011691,13.0927,80.2607
Manali (Urban),pm25,49.089743405471815,µg/m³,2025-10-22 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),pm10,41.32090114189216,µg/m³,2025-10-22 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),no2,50.27630061388829,µg/m³,2025-10-22 14:30:40.011691,13.232700000000001,80.3207
Manali (Urban),so2,27.335859530862738,µg/m³,2025-10-22 14:30:40.011691,13.232700000000001,80.3207
